3181320	4160	reason we made this so simple is we want
3183480	4120	you as a card member. Now think about
3185480	4080	the difference there psychologically
3187600	3760	between
3189560	3600	applying to Yale
3191360	4080	and getting a letter from Yale saying we
3193160	3600	want you to apply. Right?
3195440	3880	Okay?
3196760	5240	Or or think of it in dating terms.
3199320	3960	You're interested in a girl or a bloke,
3202000	3440	okay?
3203280	5320	And the difference
3205440	4800	in terms of your thought patterns if you
3208600	3520	thought that person was interested in
3210240	3800	you. And by the way, there is I don't
3212120	3280	know if you've read The Rules by um I
3214040	3720	think I think it's called The Game by
3215400	3520	Neil Strauss, actually, about the pickup
3217760	2120	artist community. It's quite an
3218920	3600	interesting book.
3219880	4440	>> Brother, look at us. We've been we
3222520	4680	studied You should see us when we are
3224320	4480	14, okay? We Not only did we read that,
3227200	2642	there's more highlighted parts in there
3228800	1600	aren't.
3229842	1918	>> [laughter]
3230400	2600	>> But the interesting thing is, it's
3231760	2920	actually
3233000	3720	for most guys
3234680	5880	effectively propositioning everybody you
3236720	5880	fancy is a workable strategy.
3240560	4880	Most people can't bring themselves to do
3242600	4920	it because of fear of rejection.
3245440	4880	You know, fundamentally, it most people
3247520	4440	haven't got the, you know, the chutzpah
3250320	4360	to just chat up and proposition
3251960	5800	everybody they fancy because, uh, you
3254680	4640	know you'll get a 10% hit, maybe a 5%
3257760	3760	10% hit rate, which is of course all you
3259320	5320	need. But nonetheless, it comes at the
3261520	5360	cost of you know, significant dents to
3264640	4040	the, uh uh, the ego.
3266880	4040	>> I'm a very much, uh, an amateur
3268680	4240	historian and like two major takeaways
3270920	5600	I've had from reading hundreds of
3272920	5760	history books is human nature has been
3276520	3800	the same and will always be the same.
3278680	3080	And so, you can just copy the other
3280320	3080	people who have done something or been
3281760	3600	been heavily inspired by them. second
3283400	3240	thing is that, um, when humans talk to
3285360	3240	each other, we use these phrases like,
3286640	3320	"Well, just be rational. Just be that
3288600	3600	Like, don't be an animal. Like, just be
3289960	4600	rational." And it's like, well we are
3292200	5520	animals. We are not rational people. And
3294560	5200	therefore, you can't use logic in order
3297720	3400	to build something or you can't use too
3299760	3040	much logic in order to like build
3301120	3080	something great. Humans are like very
3302800	2200	irrational
3304200	3000	beings.
3305000	4240	>> It's very interesting because this idea
3307200	3960	that you should This is not to say that
3309240	4800	rationality isn't valuable. It's a
3311160	4520	question of when you deploy it. And, um,
3314040	4160	David Hume, the philosopher, said,
3315680	4760	"Reason is and should only be the slave
3318200	3920	of the passions." Now, there's a great
3320440	4240	book by a French mathematician called
3322120	4680	David Bessie called Mathematica, where
3324680	4600	he argues that very little progress in
3326800	5400	mathematics is actually made logically.
3329280	5960	What mathematicians do is they use maths
3332200	4280	to sense check their dreaming
3335240	3800	effectively.
3336480	5000	It's brought in to correct your
3339040	5120	emotional behavior
3341480	5520	when it goes wrong. But actually, the
3344160	4960	idea that in business that the
3347000	3520	explanation of a decision is more
3349120	3920	important than the outcome of the
3350520	5280	decision to your career.
3353040	4600	That the defensibility of a decision is
3355800	3480	what you're really focused on, not the
3357640	3400	act the quality of the outcome of the
3359280	4000	decision.
3361040	4280	What that means is that you're
3363280	3720	effectively saying you cannot use
3365320	4160	intuition, which is a bit like going to
3367000	5040	a detective and saying you can only use
3369480	4800	information which has evidential value.
3372040	4160	You can't use gossip, you can't use
3374280	4960	anecdote, you can't use intuition, you
3376200	5640	can't use a hunch, you can't use um you
3379240	5040	know, your sense of smell, as it were.
3381840	6040	You can only use evidential value to
3384280	6400	arrive at to actually um solve a crime.
3387880	6440	And it massively limits your ability to
3390680	5320	solve complex problems because what what
3394320	3800	your intuition is telling you to do is
3396000	3680	where to focus your attention. And in
3398120	3040	the case of you in the case of crime,
3399680	3280	you might ask a very open-ended
3401160	3720	question, "Did anybody notice anything
3402960	4400	unusual last night between the hours of
3404880	3600	8:00 and 10:00 p.m.?" Now, very open
3407360	3160	question.
3408480	4600	All someone will say is a weird man
3410520	4960	drove past in a white van or something.
3413080	3800	Okay? Doesn't you know, no evidential
3415480	3680	value, but it tells you what to
3416880	4440	investigate next.
3419160	4840	And if you demand that every single
3421320	5480	business decision is based on stepping
3424000	5160	stones of pure pre-existing data and
3426800	5400	logic, you can only get to about five of
3429160	5680	the possible 25 places where a solution
3432200	5320	might be found. And the places you'll
3434840	4840	get to will all already be occupied by
3437520	4360	your closest competitors because they're
3439680	4440	using the same stepping stones you are.
3441880	3920	>> Why why didn't you ever want to start a
3444120	4560	your own company? You you you have all
3445800	4720	these like crazy cool ideas.
3448680	4040	>> Well, there is one which I did inspire,
3450520	4640	which is a coffee brand called flatwhite
3452720	4000	or [ __ ] off.
3455160	4320	>> Wait, wait, wait, hold on. Did you say
3456720	5080	you created a coffee called [ __ ] off?
3459480	3760	>> It exists. It It might currently be in
3461800	3320	some sort of legal dispute about the
3463240	2440	trademark. Not with me. I'm happy for
3465120	2680	them to take my
3465680	3520	>> Somebody trademarked a [ __ ] off?
3467800	3080	Somebody else had this idea?
3469200	3880	>> Let Let me Let me explain the idea.
3470880	4600	Okay. It's It struck me that there were
3473080	4400	places where you wanted a high-quality
3475480	3360	cup of coffee, but you didn't want to
3477480	3640	queue behind people who were all
3478840	4160	customizing their own bloody drinks. And
3481120	4320	the technology with contactless payment
3483000	4360	now allows you to basically tap, pick up
3485440	3840	a coffee which has been made in advance,
3487360	4080	and walk off. And my argument is that
3489280	5080	the flat white, which is a New Zealand
3491440	4960	{slash} Australian invention with which
3494360	4000	is I think the right ratio of coffee to
3496400	3720	milk and with micro foam as well. I
3498360	4400	think I think it's basically the you
3500120	4560	know, it's the happy medium of sensible
3502760	5080	coffee drinking. And this is quite
3504680	5000	interesting because my assumption was
3507840	3400	that the place to put this is They only
3509680	3680	have two versions. For the vegans,
3511240	4400	there's an oat flat white, and there's a
3513360	4680	regular milk flat white. You walk up,
3515640	4760	you tap your card, you pay £4, you pick
3518040	5120	up a pre-made coffee, and you walk off.
3520400	6000	And my logic was at the time train
3523160	5720	stations and um airports
3526400	4120	were the natural home for this thing. Uh
3528880	3360	they're expensive real estate, so the
3530520	3840	fact that you can sell more coffees in a
3532240	4720	given time, it's Henry Ford applied to
3534360	4720	coffee, basically. Okay? The argument is
3536960	4200	that Starbucks and the customization and
3539080	4080	the time is absolutely wonderful if
3541160	4360	you're in downtown Santa Fe near meeting
3543160	4600	a friend for 2 hours, but it's not
3545520	3960	suited to airports and railway stations.
3547760	3720	So anyway, this thing launches. It's
3549480	3280	only It's only at the trial stage at the
3551480	2320	moment.
3552760	3720	But something really interesting
3553800	4720	happened, which is shortly after we
3556480	3320	launched and got some publicity, someone
3558520	3160	came to us and said, "Actually, the
3559800	3520	natural market for this
3561680	3280	isn't even train stations and railway
3563320	4080	stations.
3564960	3840	It's conferences. Quite often, the
3567400	3440	coffee at a business conference is
3568800	3880	rubbish because it's it's badly made
3570840	3760	filter coffee because you have to serve
3572680	5960	a lot of people simultaneously.
3574600	5120	Or you have a customizable coffee thing,
3578640	2280	right?
3579720	2600	Where there's a massive queue cuz
3580920	3600	everybody comes out of the plenary
3582320	3360	session, they all want a coffee, so
3584520	2760	they've got something to hold in their
3585680	3240	hand and not look like an idiot, which
3587280	3440	is one of the reasons we buy coffee, by
3588920	4120	the way. Doesn't do with drinking it,
3590720	5360	it's effectively accessorizing
3593040	5400	ourselves, okay? And the point about
3596080	4560	flat white or off is it's high-quality
3598440	4160	coffee, not crappy filter coffee, that
3600640	4760	you can produce at scale by simply
3602600	4680	reducing the customization level. Now,
3605400	4200	here's where it gets interesting. Henry
3607280	3960	Ford was a brilliant marketer.
3609600	3880	Why did he say you can have every any
3611240	5160	color as long as it's black?
3613480	5600	Because at the time, paint dried at
3616400	4360	differing speeds depending on the color.
3619080	3640	And therefore, if you had a variety of
3620760	4000	paint colors on the Ford production
3622720	4040	line, it completely messed up the flow
3624760	3920	of the production line because some cars
3626760	3440	would take longer to dry than others,
3628680	3760	and it turned out that black was the
3630200	5240	fastest drying color, so they basically
3632440	4680	imposed black on the whole Ford fleet.
3635440	4880	So,
3637120	5040	it's absolutely fine not to give people
3640320	4120	something,
3642160	3720	to ask people to make a trade-off, so
3644440	3200	long as you make them aware of the
3645880	2640	trade-off in advance.
3647640	2440	Okay?
3648520	4040	That's why it's called flat white or
3650080	4160	off. It doesn't If you turned up at a
3652560	3480	branch of Starbucks and they said, "We
3654240	3040	we only serve flat whites, right?" You
3656040	3480	go, "What the What are you talking
3657280	4320	about? No, no, I want a Frappuccino
3659520	4240	with, you know, almond milk and blah
3661600	3560	blah blah." No, no. Okay? No, you can't
3663760	2840	have that. It's, you know. Now, the
3665160	5000	reason it's called flat white or [ __ ]
3666600	6320	off is it makes explicit the trade-off
3670160	4760	before someone turns up.
3672920	3240	So, you say If anybody The joke is if
3674920	3080	anybody turns up and asks for a
3676160	4040	cappuccino, you point to the logo and
3678000	3720	you say, "The answer's in the name,
3680200	3400	right?"
3681720	3280	Now, there's an example of this which
3683600	3600	always fascinates me. Are you a fan of
3685000	4280	the Moxy hotel chain?
3687200	4000	>> Oh, I stayed in once in New York.
3689280	3760	They're like a kind of upscale like kind
3691200	2680	of more modern contemporary type of
3693040	2000	chain.
3693880	2840	>> So, it's quite interesting because the
3695040	2960	rooms are tiny.
3696720	4160	There's no room service, there's no
3698000	4400	laundry, okay? But, the ground floor is
3700880	3760	kind of a bit like a
3702400	3600	well, a solvent WeWork.
3704640	5040	Right, I guess.
3706000	5040	And there's a 24-hour barista, there's a
3709680	2640	there's a
3711040	3320	usually there's someone making really
3712320	3920	quite good cocktails. You check in at
3714360	4480	the bar, you don't check in at the
3716240	4760	check-in desk. There isn't a concierge,
3718840	3360	none of that bollocks, okay? Don't go to
3721000	2880	stay there on your honeymoon, don't go
3722200	3360	to stay there for a week. But, if you've
3723880	5000	got one or two nights to stay in a
3725560	5400	place, it's exactly what you want, okay?
3728880	3840	It's small room, very good TV, very good
3730960	3160	Wi-Fi. The other great advantage is
3732720	3480	after you've checked out in the morning
3734120	3720	and had breakfast, to be honest, you can
3736200	3760	hang out there for another 5 hours if
3737840	3400	you want to, you know? Whereas, if you
3739960	5000	tried doing that in the conventional
3741240	5600	hotel, you'd you'd feel a bit unwanted.
3744960	4520	It's a It's basically a brilliant
3746840	3880	brilliant explicit trade-off. And they
3749480	3760	always said when I spoke to them, they
3750720	4000	said basically, 90% of our customers
3753240	3360	love this. And the reason they love us
3754720	3480	is either cuz they've stayed before,
3756600	4120	they understand the trade-off and they
3758200	5360	buy into it, or else they know about how
3760720	4600	the Moxy works and they get the deal and
3763560	3760	they've decided in advance, that's the
3765320	4400	trade-off I want.
3767320	6040	10% of their customers are expecting the
3769720	6840	Marriott and they're pissed off as hell.
3773360	6200	And it's a classic example of actually,
3776560	5600	you know, expectation minus reality, you
3779560	4480	know, is the formula that matters. You
3782160	4760	can provide less of something so long as
3784040	5600	you don't actually disappoint. Right.
3786920	3800	>> Have you seen the Slate Truck?
3789640	2560	>> Yes.
3790720	3280	>> What is it?
3792200	3880	>> So, it's an absolutely minimalist
3794000	5320	electric vehicle.
3796080	5400	It's It's $25,000.
3799320	4000	And you can effectively customize it
3801480	2840	with all manner of sort of automotive
3803320	3040	bling.
3804320	4400	>> But but but the the core trade-off is up
3806360	4280	front. They're like, "There's no heat
3808720	3520	seaters, there's no screens, there's
3810640	2920	just knobs. You got to crank the window
3812240	3160	yourself.
3813560	3400	Um it's basic. We're not filling it up
3815400	3240	with stuff, but it's If you want
3816960	3560	simplicity and you want the price to be
3818640	4040	It's a $25,000
3820520	3760	electric pickup. And you're just not
3822680	2800	going to get all this random junk that
3824280	1760	every car company puts in. We're not
3825480	2960	doing that."
3826040	4440	>> So it was absolutely explicit. And in a
3828440	3440	sense, that's what, you know, Avis did
3830480	3520	with "We're number two, so we try
3831880	3440	harder." This is, you know, "Don't do
3834000	2800	Okay, we don't have the scale of the
3835320	2800	other guys, but we make up for it
3836800	3040	somewhere else."
3838120	4240	And the consumer's very happy making
3839840	3920	trade-offs so long as they're explicit.
3842360	3960	The problem with a lot of kind of cost
3843760	5840	reduction and um you know, and uh
3846320	5000	efficiency pursuit in business is it
3849600	3320	isn't chosen by the consumer, it's
3851320	2520	imposed on them.
3852920	2840	>> Mhm.
3853840	3520	>> Which is a very very different thing.
3855760	4280	But now, the Slate truck is a brilliant
3857360	3400	example of what you might call explicit
3860040	1880	minimalism.
3860760	3080	>> But it But it's brilliant. They They
3861920	4120	underdid the competition where everybody
3863840	3960	else tries to overdo the competition.
3866040	3360	And they were just very explicit about
3867800	3040	it and it resonated like crazy. I mean,
3869400	3680	I put I don't even I've never I would
3870840	4400	have never bought a pickup truck. And I
3873080	2880	put a deposit in just cuz I
3875240	2120	>> Did you really?
3875960	2520	>> help it. I I loved what they I loved
3877360	3000	what they're all about.
3878480	3320	>> If I'm right, I think they'll discover
3880360	3880	something really valuable,
3881800	4520	interestingly, which is everybody's
3884240	4120	talking about the idea that cars become
3886320	3440	shareable.
3888360	3040	Now,
3889760	3800	I would share my Slate truck with
3891400	3400	anybody else, right?
3893560	2880	You know, what's the worst that happens?
3894800	4320	They vomit in it and I have to hose it
3896440	4960	down, right? I'm not going to share my
3899120	3640	my my existing car with anybody, right?
3901400	3920	I don't even don't even let my wife
3902760	4800	drive it.
3905320	4240	And so, you know, one of the What
3907560	5160	they'll do, when you do these eccentric
3909560	5840	things, as with discovering that F W or
3912720	4400	F O is a
3915400	4280	is a is an absolute godsend for
3917120	4080	conference organizers.
3919680	3920	What you often do when you do something
3921200	4640	eccentric is that you plan and you do
3923600	4520	your you know cost benefit analysis and
3925840	4240	your feasibility study. But generally
3928120	4360	when you do something unusual, you
3930080	4600	discover that your target audience is
3932480	3920	actually bigger than you expected. And
3934680	2880	also it's bigger than you expected
3936400	2920	because you don't have the same
3937560	2800	competitors that everybody else does.
3939320	3200	You know, if you think about the
3940360	4400	Marriott versus the Hampton Inn versus
3942520	3600	the DoubleTree versus the Hilton, it's
3944760	3600	all kind of like
3946120	4160	okay, right. Whereas the distinct Do you
3948360	4280	know what Moxy why the Moxy is called a
3950280	5920	Moxy? It's because the project was
3952640	5960	called Marriott on Generation X and Y.
3956200	3840	And so it was called Project Moxy and
3958600	3560	they never got round to coming up with a
3960040	3960	new name for it by the way. But the
3962160	3520	interesting thing is I'm old, right? I'm
3964000	4600	60.
3965680	5400	But my wife and I my wife is 61. Hey,
3968600	6280	cradle snatcher. And
3971080	5240	uh she you know, we both we both choose
3974880	3880	that yeah as I said, you know, five
3976320	4480	days, you know,
3978760	3600	you know, maybe five days a bit too long
3980800	2960	to stay at a Moxy. If you've got any one
3982360	4400	or two or three nights stay, it's what
3983760	4600	we go for because actually I'm not quite
3986760	4240	a boomer. I think I What am I? I'm
3988360	4200	probably I'm between Gen X and boomer or
3991000	3880	something anyway. But anyway, I'm way
3992560	3480	outside their intended target audience.
3994880	3160	And so you know, it's very interesting
3996040	4360	if you focus on one target audience,
3998040	5200	you'll general generally find there's a
4000400	5200	byproduct of your focus, you'll find
4003240	3640	incremental target audiences who by the
4005600	2680	way
4006880	2800	This is very interesting in terms of
4008280	4000	tech.
4009680	5640	Because there's a lot of tech out there
4012280	5560	which is really valuable to the old,
4015320	5200	okay? But the problem is you can't
4017840	5200	market explicitly to old people because
4020520	4480	then young people won't buy it. So
4023040	4160	cars from you if you take someone out of
4025000	4040	the Volkswagen Golf, the average age of
4027200	5680	a Volkswagen Golf buyer who's buying a
4029040	5040	new Golf is probably about 59.
4032880	3480	But when they advertise it, they don't
4034080	4360	show 59-year-old, they show, you know,
4036360	4680	28-year-old or a 33-year-old or
4038440	3920	whatever. And so, quite often, you have
4041040	3360	this very interesting thing that old
4042360	3920	people are quite badly served by
4044400	3600	marketing because marketing is always
4046280	3880	really eager to show the product in the
4048000	3720	hands of young people.
4050160	4080	And there are a couple several examples
4051720	5240	of this. One of which is um bone
4054240	4480	conducting headphones.
4056960	3400	I don't know. They're marketed at
4058720	2760	joggers and swimmers, and the idea is
4060360	2840	that if you have bone conducting
4061480	3600	headphones, when you go jogging, you
4063200	3920	don't lose all spatial awareness and run
4065080	3600	in front of a bus.
4067120	3440	Cuz your ear lug your ear holes are
4068680	3400	still open, and all the sound is
4070560	3920	transmitted through effectively the
4072080	4480	bones that's transmitted to the bones in
4074480	4000	your inner ear.
4076560	3280	Absolutely brilliant for people with
4078480	3320	hearing loss.
4079840	4120	Because it bypasses the stirrup and the
4081800	3960	anvil and whatever it is inside the ear,
4083960	3480	which are the bits that deteriorate when
4085760	5120	you get older, and the sound goes
4087440	5440	straight basically to your oral nerves.
4090880	3520	Absolute godsend to old people. No old
4092880	3720	people know about this. And the other
4094400	4919	one is um actually I've got one here. Uh
4096600	4080	the Samsung folding phone, okay? Sorry,
4099319	3361	bloody camera's wandered off. There we
4100680	4000	are. We've got that. Zooming in like
4102680	4280	something Okay. But this folding phone,
4104680	4679	okay? There's a secondary market there
4106960	5000	in anybody over 60 because the standard
4109359	3721	mobile phone's handset is too [ __ ]
4111960	2839	small.
4113080	3840	You know, once your eyesight is you
4114799	4520	know, goes a bit, I've had a cataract
4116920	5200	operation, okay? The standard phone
4119319	4480	handset is pretty much unusable.
4122120	3840	So, there's a whole lot of tech out
4123799	3761	there which really intrigues me because
4125960	3440	it's actually brilliant for older
4127560	3000	people, but they just aren't told about
4129400	2680	it.
4130560	4160	>> Hey, can I ask you one last question?
4132080	4160	You You're You seem very well read, uh
4134720	4639	very eclectic.
4136240	6640	Um I have this Ogilvy on advertising
4139359	5321	book, but if I wanted to get better at
4142880	3919	writing copy, but also coming up with
4144680	4159	ideas and frameworks, can you suggest a
4146799	4281	few books that I could read?
4148839	4561	>> Some of Okay, some of them are very old.
4151080	4560	Obvious Adams, Robert Updegraff,
4153400	3919	published in 1960.
4155640	4600	Where it You can read it basically on a
4157319	4361	single toilet visit. It's about 50-60
4160240	3400	pages.
4161680	3880	Um I'm delighted to say I think Amazon
4163640	2840	keep reprinting it or somebody keeps
4165560	3360	reprinting it.
4166480	3160	>> Obvious Adams, the story of a successful
4168920	2480	businessman.
4169640	3360	>> it. Now, when you first start reading
4171400	2800	it, you'll think, "Jesus, this is a bit
4173000	2240	corny."
4174200	2440	Okay?
4175240	3559	But it was one of David Ogilvy's
4176640	4520	favorite books. And it's actually about
4178799	4960	an advertising man and how his approach
4181160	4240	to problem-solving. And everybody It
4183759	3841	really delights me because every now and
4185400	4439	then I mention it on a podcast and it
4187600	4920	goes to like number one in advertising
4189839	4440	books on Amazon in the UK.
4192520	3440	I always I always take a bit of a thrill
4194279	5001	for this cuz this guy died in about
4195960	5720	1948, you know? And his book's still
4199280	3960	influencing people. And um there's
4201680	4320	another great one called The Specialist
4203240	4400	by I think Charles Sale. These are some
4206000	3880	of these old American business books
4207640	3760	which are absolutely priceless.
4209880	3560	Scientific Advertising by Claude
4211400	3920	Hopkins, for example. There's a book
4213440	4120	called How to Become an Advertising Man
4215320	4320	by James Webb Young, who was at J.
4217560	4040	Walter Thompson in Chicago for many
4219640	3840	years. Now, there are other great books,
4221600	3760	obviously in behavioral science, Richard
4223480	3720	Shotton has written some superb books
4225360	4280	called, for example, The Choice Factory
4227200	4760	or The Illusion of Choice. And they're
4229640	4760	really, really worth reading in terms of
4231960	4440	understanding the
4234400	4640	uh counterintuitive aspects of human
4236400	4400	psychology, if you like.
4239040	4080	Okay? They're I really, really recommend
4240800	4320	them. Um I also recommend you just read
4243120	4600	widely. Um Nassim Taleb is one of my
4245120	4920	biggest influences because I think
4247720	4880	differently about statistical things
4250040	4520	now. I realize that the real world is
4252600	4320	actually fat-tailed, it's not a normal
4254560	3640	distribution, and that, you know, a
4256920	3560	small number of things have a
4258200	4560	disproportionate amount of power.
4260480	4120	In terms of writing, David Ogilvy's
4262760	3160	obviously anything by him is very, very
4264600	3240	good, not least because he's a very,
4265920	4000	very good writer of books as well as a
4267840	3080	very good writer of advertisements.
4269920	2360	There's also a thing which is
4270920	3200	desperately difficult to get a hold of
4272280	4680	called The Copy Handbook published by
4274120	4240	D&AD in the UK, but unfortunately I
4276960	3000	think you have to buy it on eBay and
4278360	4560	they never did a reprint. It is about
4279960	5080	300 quid, but see if you can find that.
4282920	5600	Cuz it's great copywriters describing
4285040	5840	how they write. Drayton Bird, um a
4288520	4760	British he's kind of the British version
4290880	4120	of Lester Wunderman in direct marketing.
4293280	4400	Various books, for example, Common Sense
4295000	4880	Direct Marketing. There's a great book
4297680	4760	published by Ogilvy called I think it's
4299880	4520	called How to Write. This is How to
4302440	4360	Write in Business from one business
4304400	4280	person to another. It's not so much
4306800	3480	about copywriting.
4308680	3240	But the guy there was Joel Raphaelson
4310280	4760	and Ken Roman wrote it. They were two
4311920	4560	Ogilvy very senior people. I knew Joel.
4315040	4280	The other reason I'm really I'm
4316480	5200	suggesting old books is that an awful
4319320	4320	lot of things in advertising
4321680	4480	stop being used.
4323640	3480	This is why I've suggested to anybody
4326160	2720	here listening to this who's an
4327120	4040	entrepreneur, go and look at some
4328880	4880	advertising archaeology.
4331160	3800	And the reason is that advertising
4333760	3200	people
4334960	4280	just as engineers want to impress other
4336960	3840	engineers, advertising creatives want to
4339240	3120	impress other advertising creatives,
4340800	2960	which means they want to do something
4342360	4000	that's brand new, never been done
4343760	4120	before, da da da da da.
4346360	3440	Actually,
4347880	3480	loads of things get discarded by the
4349800	3400	advertising industry which never stopped
4351360	4080	working. Long copy press advertising
4353200	4920	never stopped working. Direct mail never
4355440	4000	stopped working. Jingles never stopped
4358120	3720	working, although you have to call it
4359440	4080	sonic branding now.
4361840	3680	And one thing that's fascinating me
4363520	3640	which never stopped working, it just
4365520	3440	became unfashionable.
4367160	3800	If you go back to the 1950s, there are a
4368960	3160	lot of advertisements which are cartoon
4370960	2160	strips.
4372120	2640	Right?
4373120	4440	You know, they're like half-page,
4374760	5440	quarter-page cartoon stories with people
4377560	4880	speaking in speech bubbles.
4380200	5560	David Ogilvy always said, "Look, that is
4382440	5080	the single most readable form of print."
4385760	3960	If you put anybody down in with a
4387520	4560	newspaper, they'll read the comic strips
4389720	4400	first. And yet, for some reason, it was
4392080	4840	massive until the 1950s and even the
4394120	6800	1960s, lots of advertising took that
4396920	5960	form where you told a story in print.
4400920	3160	And for whatever reason, nobody's doing
4402880	3680	it. Now,
4404080	5440	here's what's interesting, okay?
4406560	4720	What are kids into now? It's manga,
4409520	3560	right? If you actually want to reach
4411280	5520	young people, uh uh
4413080	6760	ironically, reverting to this 1950s form
4416800	4000	of advertising where it's effectively
4419840	2360	Okay,
4420800	3840	it'll have to be, you know, differently
4422200	4240	illustrated, maybe, but it's effectively
4424640	3000	manga.
4426440	2240	Would be about the coolest thing you
4427640	2320	could do.
4428680	2480	This is the fascinating thing, you know,
4429960	2760	as David Ogilvy said, "You're not
4431160	4520	advertising to a standing army, you're
4432720	5080	advertising to a moving parade." And new
4435680	5160	new customers, you know, new members of
4437800	5360	new target audiences uh uh are appearing
4440840	4360	all the time who aren't aware of the
4443160	4280	things that the people born 10 years
4445200	4520	earlier already know.
4447440	5040	And so, the opportunity, I think, to uh
4449720	4000	literally be innovative by simply
4452480	3400	learning from the past cuz the
4453720	3000	advertising industry is very bad at it.
4455880	2600	Now,
4456720	2840	as David Ogilvy would say, you have to
4458480	2720	you sometimes you have to break the
4459560	3040	rules, but you had to know the rules in
4461200	3320	order to break them, if you see what I
4462600	3320	mean. You had to be aware of the fact
4464520	3160	you're breaking a rule, and you had to
4465920	2760	have a good reason to do it. That was
4467680	2560	fine.
4468680	4360	>> You uh
4470240	4520	you're a fun ass hang.
4473040	5760	>> Well, I hope it's been useful.
4474760	5560	>> I feel like we did maybe 20% of what
4478800	3400	what I think we could have talked about.
4480320	3600	And so, I think that I think we'll
4482200	3000	>> do we'll do a repeat. I'm very happy to
4483920	2920	do a repeat.
4485200	3120	>> Dude, I have like all these notes. I'm
4486840	3240	about to like run to my marketing team
4488320	3721	and be like
4490080	3981	do all this. Bye.
4492041	2020	>> [laughter]
4495200	5440	>> That was awesome. Total pleasure and
4497160	3480	anytime. Really delighted.
